order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_amount,line_total,line_profit
ITEM-0009898,ORD-005147,PROD-0063,2,857.26,393.73,0.0,1714.52,927.06
ITEM-0009899,ORD-005148,PROD-0175,2,450.55,174.7,0.0,901.1,551.7
ITEM-0009900,ORD-005149,PROD-0024,3,2202.91,887.86,0.0,6608.73,3945.15
ITEM-0009901,ORD-005149,PROD-0142,3,91.44,61.76,0.0,274.32,89.04
ITEM-0009902,ORD-005149,PROD-0152,2,254.38,163.52,0.0,508.76,181.72
ITEM-0009903,ORD-005150,PROD-0042,2,37.56,21.85,0.0,75.12,31.42
ITEM-0009904,ORD-005150,PROD-0150,3,176.47,91.59,0.0,529.41,254.64
ITEM-0009905,ORD-005150,PROD-0002,3,884.15,546.3,0.0,2652.45,1013.55
ITEM-0009906,ORD-005150,PROD-0027,3,90.01,57.62,0.0,270.03,97.17
ITEM-0009907,ORD-005151,PROD-0083,1,430.7,156.43,0.0,430.7,274.27
ITEM-0009908,ORD-005151,PROD-0200,2,85.95,51.49,0.0,171.9,68.92
ITEM-0009909,ORD-005151,PROD-0065,2,989.99,433.0,0.0,1979.98,1113.98
ITEM-0009910,ORD-005152,PROD-0076,3,250.97,90.86,0.0,752.91,480.33
ITEM-0009911,ORD-005152,PROD-0008,2,257.48,142.33,0.0,514.96,230.3
ITEM-0009912,ORD-005153,PROD-0018,2,1904.94,701.56,0.0,3809.88,2406.76
ITEM-0009913,ORD-005154,PROD-0189,3,219.38,98.56,0.0,658.14,362.46
ITEM-0009914,ORD-005154,PROD-0077,2,734.34,321.57,0.0,1468.68,825.54
ITEM-0009915,ORD-005154,PROD-0004,3,918.1,642.56,0.0,2754.3,826.62
ITEM-0009916,ORD-005154,PROD-0027,1,90.01,57.62,0.0,90.01,32.39
ITEM-0009917,ORD-005155,PROD-0085,1,566.01,307.0,113.2,452.81,145.81
ITEM-0009918,ORD-005155,PROD-0036,3,82.73,41.9,16.55,198.54,72.84
ITEM-0009919,ORD-005156,PROD-0177,3,54.51,20.88,5.45,147.18,84.54
ITEM-0009920,ORD-005157,PROD-0187,2,465.85,205.36,69.88,791.94,381.22
ITEM-0009921,ORD-005158,PROD-0084,1,557.57,307.67,0.0,557.57,249.9
ITEM-0009922,ORD-005159,PROD-0178,1,754.53,269.93,0.0,754.53,484.6
ITEM-0009923,ORD-005159,PROD-0016,1,1106.41,602.49,0.0,1106.41,503.92
ITEM-0009924,ORD-005160,PROD-0055,1,660.14,307.03,0.0,660.14,353.11
ITEM-0009925,ORD-005161,PROD-0011,2,908.06,554.12,0.0,1816.12,707.88
ITEM-0009926,ORD-005162,PROD-0173,2,178.09,70.26,0.0,356.18,215.66
ITEM-0009927,ORD-005162,PROD-0013,2,441.97,287.6,0.0,883.94,308.74
ITEM-0009928,ORD-005162,PROD-0186,3,178.64,112.52,0.0,535.92,198.36
ITEM-0009929,ORD-005163,PROD-0102,2,58.26,24.11,0.0,116.52,68.3
ITEM-0009930,ORD-005163,PROD-0162,2,253.85,114.45,0.0,507.7,278.8
ITEM-0009931,ORD-005164,PROD-0068,3,77.59,47.71,7.76,209.49,66.36
ITEM-0009932,ORD-005165,PROD-0100,3,183.65,80.83,0.0,550.95,308.46
ITEM-0009933,ORD-005165,PROD-0065,3,989.99,433.0,0.0,2969.97,1670.97
ITEM-0009934,ORD-005165,PROD-0179,1,569.07,209.01,0.0,569.07,360.06
ITEM-0009935,ORD-005166,PROD-0026,3,275.21,110.98,27.52,743.07,410.13
ITEM-0009936,ORD-005167,PROD-0128,1,193.98,85.06,0.0,193.98,108.92
ITEM-0009937,ORD-005168,PROD-0064,3,186.93,122.15,0.0,560.79,194.34
ITEM-0009938,ORD-005168,PROD-0025,3,62.17,24.46,0.0,186.51,113.13
ITEM-0009939,ORD-005168,PROD-0172,2,228.9,156.43,0.0,457.8,144.94
ITEM-0009940,ORD-005169,PROD-0052,1,664.45,239.02,0.0,664.45,425.43
ITEM-0009941,ORD-005170,PROD-0088,3,568.95,356.46,0.0,1706.85,637.47
ITEM-0009942,ORD-005170,PROD-0139,1,157.34,77.59,0.0,157.34,79.75
ITEM-0009943,ORD-005170,PROD-0009,2,1051.81,420.85,0.0,2103.62,1261.92
ITEM-0009944,ORD-005170,PROD-0154,3,38.97,24.91,0.0,116.91,42.18
ITEM-0009945,ORD-005171,PROD-0157,2,119.15,43.35,0.0,238.3,151.6
ITEM-0009946,ORD-005172,PROD-0074,2,948.75,408.83,0.0,1897.5,1079.84
ITEM-0009947,ORD-005173,PROD-0181,2,579.86,257.87,0.0,1159.72,643.98
ITEM-0009948,ORD-005173,PROD-0177,2,54.51,20.88,0.0,109.02,67.26
ITEM-0009949,ORD-005174,PROD-0088,3,568.95,356.46,56.9,1536.15,466.77
ITEM-0009950,ORD-005174,PROD-0198,2,289.88,175.19,28.99,521.78,171.4
ITEM-0009951,ORD-005175,PROD-0179,3,569.07,209.01,0.0,1707.21,1080.18
ITEM-0009952,ORD-005176,PROD-0100,2,183.65,80.83,0.0,367.3,205.64
ITEM-0009953,ORD-005177,PROD-0121,3,36.65,15.93,3.67,98.94,51.15
ITEM-0009954,ORD-005178,PROD-0163,2,21.52,12.0,0.0,43.04,19.04
ITEM-0009955,ORD-005179,PROD-0042,2,37.56,21.85,0.0,75.12,31.42
ITEM-0009956,ORD-005179,PROD-0186,2,178.64,112.52,0.0,357.28,132.24
ITEM-0009957,ORD-005180,PROD-0098,1,44.14,17.3,0.0,44.14,26.84
ITEM-0009958,ORD-005180,PROD-0136,2,209.97,107.96,0.0,419.94,204.02
ITEM-0009959,ORD-005180,PROD-0022,1,598.01,333.47,0.0,598.01,264.54
ITEM-0009960,ORD-005180,PROD-0017,3,830.39,500.6,0.0,2491.17,989.37
ITEM-0009961,ORD-005180,PROD-0177,1,54.51,20.88,0.0,54.51,33.63
ITEM-0009962,ORD-005181,PROD-0026,2,275.21,110.98,55.04,440.34,218.38
ITEM-0009963,ORD-005182,PROD-0007,3,722.42,399.63,0.0,2167.26,968.37
ITEM-0009964,ORD-005183,PROD-0075,2,99.97,52.21,15.0,169.94,65.52
ITEM-0009965,ORD-005183,PROD-0019,1,1468.09,545.63,220.21,1247.88,702.25
ITEM-0009966,ORD-005184,PROD-0065,1,989.99,433.0,0.0,989.99,556.99
ITEM-0009967,ORD-005184,PROD-0088,3,568.95,356.46,0.0,1706.85,637.47
ITEM-0009968,ORD-005185,PROD-0180,2,144.79,71.3,0.0,289.58,146.98
ITEM-0009969,ORD-005186,PROD-0020,2,281.0,192.03,0.0,562.0,177.94
ITEM-0009970,ORD-005186,PROD-0116,3,53.57,23.4,0.0,160.71,90.51
ITEM-0009971,ORD-005187,PROD-0079,3,177.26,73.51,0.0,531.78,311.25
ITEM-0009972,ORD-005187,PROD-0151,3,307.15,140.78,0.0,921.45,499.11
ITEM-0009973,ORD-005188,PROD-0016,2,1106.41,602.49,0.0,2212.82,1007.84
ITEM-0009974,ORD-005188,PROD-0106,2,51.35,26.03,0.0,102.7,50.64
ITEM-0009975,ORD-005189,PROD-0068,3,77.59,47.71,7.76,209.49,66.36
ITEM-0009976,ORD-005190,PROD-0200,3,85.95,51.49,4.3,244.95,90.48
ITEM-0009977,ORD-005190,PROD-0170,2,406.1,148.77,20.3,771.6,474.06
ITEM-0009978,ORD-005191,PROD-0112,1,10.27,7.01,0.0,10.27,3.26
ITEM-0009979,ORD-005192,PROD-0052,1,664.45,239.02,0.0,664.45,425.43
ITEM-0009980,ORD-005193,PROD-0091,1,740.3,292.13,0.0,740.3,448.17
ITEM-0009981,ORD-005193,PROD-0188,1,98.99,62.22,0.0,98.99,36.77
ITEM-0009982,ORD-005194,PROD-0188,2,98.99,62.22,0.0,197.98,73.54
ITEM-0009983,ORD-005195,PROD-0022,3,598.01,333.47,0.0,1794.03,793.62
ITEM-0009984,ORD-005196,PROD-0022,1,598.01,333.47,0.0,598.01,264.54
ITEM-0009985,ORD-005197,PROD-0074,1,948.75,408.83,0.0,948.75,539.92
ITEM-0009986,ORD-005197,PROD-0186,3,178.64,112.52,0.0,535.92,198.36
ITEM-0009987,ORD-005198,PROD-0178,1,754.53,269.93,75.45,679.08,409.15
ITEM-0009988,ORD-005198,PROD-0003,2,184.71,70.7,18.47,332.48,191.08
ITEM-0009989,ORD-005199,PROD-0025,3,62.17,24.46,3.11,177.18,103.8
ITEM-0009990,ORD-005199,PROD-0154,2,38.97,24.91,1.95,74.04,24.22
ITEM-0009991,ORD-005199,PROD-0014,1,639.1,406.85,31.95,607.15,200.3
ITEM-0009992,ORD-005199,PROD-0134,1,141.65,91.72,7.08,134.57,42.85
ITEM-0009993,ORD-005200,PROD-0078,1,403.87,182.94,0.0,403.87,220.93
ITEM-0009994,ORD-005200,PROD-0144,2,29.27,18.29,0.0,58.54,21.96
ITEM-0009995,ORD-005200,PROD-0091,3,740.3,292.13,0.0,2220.9,1344.51
ITEM-0009996,ORD-005200,PROD-0055,1,660.14,307.03,0.0,660.14,353.11
ITEM-0009997,ORD-005200,PROD-0160,3,279.78,101.48,0.0,839.34,534.9
ITEM-0009998,ORD-005201,PROD-0063,2,857.26,393.73,0.0,1714.52,927.06
ITEM-0009999,ORD-005202,PROD-0017,3,830.39,500.6,0.0,2491.17,989.37
ITEM-0010000,ORD-005202,PROD-0056,3,743.82,402.26,0.0,2231.46,1024.68
ITEM-0010001,ORD-005202,PROD-0166,3,146.75,66.19,0.0,440.25,241.68
ITEM-0010002,ORD-005202,PROD-0144,3,29.27,18.29,0.0,87.81,32.94
ITEM-0010003,ORD-005203,PROD-0149,1,268.33,98.43,13.42,254.91,156.48
ITEM-0010004,ORD-005204,PROD-0081,1,926.79,338.8,0.0,926.79,587.99
ITEM-0010005,ORD-005205,PROD-0096,2,34.47,16.8,0.0,68.94,35.34
ITEM-0010006,ORD-005205,PROD-0113,2,74.56,31.26,0.0,149.12,86.6
ITEM-0010007,ORD-005206,PROD-0021,3,643.54,361.56,0.0,1930.62,845.94
ITEM-0010008,ORD-005207,PROD-0175,3,450.55,174.7,0.0,1351.65,827.55
ITEM-0010009,ORD-005208,PROD-0120,2,60.87,22.41,0.0,121.74,76.92
ITEM-0010010,ORD-005209,PROD-0167,2,487.98,175.49,0.0,975.96,624.98
ITEM-0010011,ORD-005209,PROD-0153,1,12.34,6.0,0.0,12.34,6.34
ITEM-0010012,ORD-005210,PROD-0179,1,569.07,209.01,0.0,569.07,360.06
ITEM-0010013,ORD-005211,PROD-0078,2,403.87,182.94,0.0,807.74,441.86
ITEM-0010014,ORD-005212,PROD-0061,2,263.42,168.98,13.17,500.5,162.54
ITEM-0010015,ORD-005212,PROD-0106,3,51.35,26.03,2.57,146.34,68.25
ITEM-0010016,ORD-005212,PROD-0087,3,317.87,206.94,15.89,905.94,285.12
ITEM-0010017,ORD-005212,PROD-0084,1,557.57,307.67,27.88,529.69,222.02
ITEM-0010018,ORD-005212,PROD-0057,2,60.69,27.25,3.03,115.32,60.82
ITEM-0010019,ORD-005213,PROD-0036,1,82.73,41.9,0.0,82.73,40.83
ITEM-0010020,ORD-005214,PROD-0063,2,857.26,393.73,42.86,1628.8,841.34
ITEM-0010021,ORD-005215,PROD-0039,1,254.69,97.21,0.0,254.69,157.48
ITEM-0010022,ORD-005216,PROD-0114,1,13.39,6.41,0.0,13.39,6.98
ITEM-0010023,ORD-005216,PROD-0059,3,513.82,312.52,0.0,1541.46,603.9
ITEM-0010024,ORD-005216,PROD-0050,3,115.4,78.39,0.0,346.2,111.03
ITEM-0010025,ORD-005216,PROD-0118,1,72.66,31.29,0.0,72.66,41.37
ITEM-0010026,ORD-005216,PROD-0154,2,38.97,24.91,0.0,77.94,28.12
ITEM-0010027,ORD-005217,PROD-0031,3,55.69,23.22,0.0,167.07,97.41
ITEM-0010028,ORD-005218,PROD-0136,3,209.97,107.96,10.5,598.41,274.53
ITEM-0010029,ORD-005218,PROD-0003,2,184.71,70.7,9.24,350.94,209.54
ITEM-0010030,ORD-005218,PROD-0047,1,161.1,58.36,8.05,153.05,94.69
ITEM-0010031,ORD-005219,PROD-0088,1,568.95,356.46,28.45,540.5,184.04
ITEM-0010032,ORD-005220,PROD-0012,1,2351.29,854.43,0.0,2351.29,1496.86
ITEM-0010033,ORD-005220,PROD-0162,2,253.85,114.45,0.0,507.7,278.8
ITEM-0010034,ORD-005220,PROD-0034,2,31.1,21.54,0.0,62.2,19.12
ITEM-0010035,ORD-005220,PROD-0188,1,98.99,62.22,0.0,98.99,36.77
ITEM-0010036,ORD-005221,PROD-0171,2,222.3,111.96,22.23,400.14,176.22
ITEM-0010037,ORD-005221,PROD-0040,2,87.09,32.87,8.71,156.76,91.02
ITEM-0010038,ORD-005222,PROD-0110,2,46.23,23.26,0.0,92.46,45.94
ITEM-0010039,ORD-005222,PROD-0102,2,58.26,24.11,0.0,116.52,68.3
ITEM-0010040,ORD-005223,PROD-0094,3,760.2,287.3,0.0,2280.6,1418.7
ITEM-0010041,ORD-005224,PROD-0037,1,58.73,38.95,0.0,58.73,19.78
ITEM-0010042,ORD-005225,PROD-0139,3,157.34,77.59,0.0,472.02,239.25
ITEM-0010043,ORD-005226,PROD-0167,1,487.98,175.49,0.0,487.98,312.49
ITEM-0010044,ORD-005226,PROD-0200,2,85.95,51.49,0.0,171.9,68.92
ITEM-0010045,ORD-005226,PROD-0044,3,157.86,79.55,0.0,473.58,234.93
ITEM-0010046,ORD-005226,PROD-0104,3,24.34,12.08,0.0,73.02,36.78
ITEM-0010047,ORD-005227,PROD-0074,2,948.75,408.83,0.0,1897.5,1079.84
ITEM-0010048,ORD-005227,PROD-0140,3,99.89,42.66,0.0,299.67,171.69
ITEM-0010049,ORD-005228,PROD-0027,3,90.01,57.62,0.0,270.03,97.17
ITEM-0010050,ORD-005229,PROD-0064,3,186.93,122.15,28.04,476.67,110.22
ITEM-0010051,ORD-005230,PROD-0169,1,202.66,124.51,20.27,182.39,57.88
ITEM-0010052,ORD-005231,PROD-0031,2,55.69,23.22,0.0,111.38,64.94
ITEM-0010053,ORD-005231,PROD-0040,1,87.09,32.87,0.0,87.09,54.22
ITEM-0010054,ORD-005232,PROD-0038,2,78.94,29.22,3.95,149.98,91.54
ITEM-0010055,ORD-005233,PROD-0066,3,417.62,172.83,0.0,1252.86,734.37
ITEM-0010056,ORD-005233,PROD-0056,1,743.82,402.26,0.0,743.82,341.56
ITEM-0010057,ORD-005234,PROD-0004,3,918.1,642.56,45.91,2616.57,688.89
ITEM-0010058,ORD-005234,PROD-0193,3,120.92,44.83,6.05,344.61,210.12
ITEM-0010059,ORD-005235,PROD-0162,3,253.85,114.45,0.0,761.55,418.2
ITEM-0010060,ORD-005235,PROD-0068,3,77.59,47.71,0.0,232.77,89.64
ITEM-0010061,ORD-005236,PROD-0148,3,227.91,118.46,0.0,683.73,328.35
ITEM-0010062,ORD-005237,PROD-0180,3,144.79,71.3,0.0,434.37,220.47
ITEM-0010063,ORD-005237,PROD-0164,2,327.47,160.69,0.0,654.94,333.56
ITEM-0010064,ORD-005237,PROD-0098,3,44.14,17.3,0.0,132.42,80.52
ITEM-0010065,ORD-005238,PROD-0130,3,61.86,25.24,3.09,176.31,100.59
ITEM-0010066,ORD-005239,PROD-0081,3,926.79,338.8,46.34,2641.35,1624.95
ITEM-0010067,ORD-005240,PROD-0111,2,36.62,14.88,0.0,73.24,43.48
ITEM-0010068,ORD-005241,PROD-0174,3,68.0,30.47,0.0,204.0,112.59
ITEM-0010069,ORD-005241,PROD-0077,3,734.34,321.57,0.0,2203.02,1238.31
ITEM-0010070,ORD-005241,PROD-0162,3,253.85,114.45,0.0,761.55,418.2
ITEM-0010071,ORD-005242,PROD-0073,2,395.1,161.59,0.0,790.2,467.02
ITEM-0010072,ORD-005242,PROD-0172,1,228.9,156.43,0.0,228.9,72.47
ITEM-0010073,ORD-005243,PROD-0182,2,415.31,183.33,0.0,830.62,463.96
ITEM-0010074,ORD-005244,PROD-0022,1,598.01,333.47,89.7,508.31,174.84
ITEM-0010075,ORD-005245,PROD-0181,3,579.86,257.87,0.0,1739.58,965.97
ITEM-0010076,ORD-005246,PROD-0049,1,68.26,47.02,3.41,64.85,17.83
ITEM-0010077,ORD-005247,PROD-0034,2,31.1,21.54,0.0,62.2,19.12
ITEM-0010078,ORD-005247,PROD-0045,3,43.56,23.26,0.0,130.68,60.9
ITEM-0010079,ORD-005247,PROD-0186,3,178.64,112.52,0.0,535.92,198.36
ITEM-0010080,ORD-005248,PROD-0015,1,133.28,49.86,0.0,133.28,83.42
ITEM-0010081,ORD-005248,PROD-0124,2,8.45,5.48,0.0,16.9,5.94
ITEM-0010082,ORD-005249,PROD-0019,2,1468.09,545.63,220.21,2495.76,1404.5
ITEM-0010083,ORD-005250,PROD-0011,1,908.06,554.12,90.81,817.25,263.13
ITEM-0010084,ORD-005250,PROD-0139,1,157.34,77.59,15.73,141.61,64.02
ITEM-0010085,ORD-005251,PROD-0197,3,64.18,39.8,0.0,192.54,73.14
ITEM-0010086,ORD-005251,PROD-0065,2,989.99,433.0,0.0,1979.98,1113.98
ITEM-0010087,ORD-005251,PROD-0038,3,78.94,29.22,0.0,236.82,149.16
ITEM-0010088,ORD-005251,PROD-0091,2,740.3,292.13,0.0,1480.6,896.34
ITEM-0010089,ORD-005251,PROD-0098,3,44.14,17.3,0.0,132.42,80.52
ITEM-0010090,ORD-005252,PROD-0092,3,696.36,329.11,0.0,2089.08,1101.75
ITEM-0010091,ORD-005253,PROD-0144,2,29.27,18.29,0.0,58.54,21.96
ITEM-0010092,ORD-005253,PROD-0150,1,176.47,91.59,0.0,176.47,84.88
ITEM-0010093,ORD-005253,PROD-0040,3,87.09,32.87,0.0,261.27,162.66
ITEM-0010094,ORD-005254,PROD-0140,2,99.89,42.66,0.0,199.78,114.46
ITEM-0010095,ORD-005255,PROD-0073,2,395.1,161.59,79.02,632.16,308.98
ITEM-0010096,ORD-005255,PROD-0200,3,85.95,51.49,17.19,206.28,51.81
ITEM-0010097,ORD-005255,PROD-0129,3,225.93,89.48,45.19,542.22,273.78
ITEM-0010098,ORD-005256,PROD-0133,2,207.44,103.69,0.0,414.88,207.5
ITEM-0010099,ORD-005256,PROD-0181,1,579.86,257.87,0.0,579.86,321.99
ITEM-0010100,ORD-005256,PROD-0030,3,258.42,97.81,0.0,775.26,481.83
ITEM-0010101,ORD-005257,PROD-0091,1,740.3,292.13,74.03,666.27,374.14
ITEM-0010102,ORD-005257,PROD-0156,3,125.96,69.98,12.6,340.08,130.14
ITEM-0010103,ORD-005257,PROD-0016,3,1106.41,602.49,110.64,2987.31,1179.84
ITEM-0010104,ORD-005257,PROD-0112,3,10.27,7.01,1.03,27.72,6.69
ITEM-0010105,ORD-005257,PROD-0185,3,331.51,151.7,33.15,895.08,439.98
ITEM-0010106,ORD-005258,PROD-0017,1,830.39,500.6,41.52,788.87,288.27
ITEM-0010107,ORD-005258,PROD-0149,1,268.33,98.43,13.42,254.91,156.48
ITEM-0010108,ORD-005258,PROD-0034,3,31.1,21.54,1.55,88.65,24.03
ITEM-0010109,ORD-005259,PROD-0150,1,176.47,91.59,0.0,176.47,84.88
ITEM-0010110,ORD-005260,PROD-0185,3,331.51,151.7,0.0,994.53,539.43
ITEM-0010111,ORD-005261,PROD-0040,3,87.09,32.87,0.0,261.27,162.66
ITEM-0010112,ORD-005262,PROD-0194,1,151.53,74.18,0.0,151.53,77.35
ITEM-0010113,ORD-005262,PROD-0045,3,43.56,23.26,0.0,130.68,60.9
ITEM-0010114,ORD-005263,PROD-0019,1,1468.09,545.63,0.0,1468.09,922.46
ITEM-0010115,ORD-005263,PROD-0067,2,1063.26,426.7,0.0,2126.52,1273.12
ITEM-0010116,ORD-005263,PROD-0043,3,322.48,123.79,0.0,967.44,596.07
ITEM-0010117,ORD-005263,PROD-0102,2,58.26,24.11,0.0,116.52,68.3
ITEM-0010118,ORD-005264,PROD-0079,2,177.26,73.51,0.0,354.52,207.5
ITEM-0010119,ORD-005264,PROD-0133,2,207.44,103.69,0.0,414.88,207.5
ITEM-0010120,ORD-005264,PROD-0071,3,632.43,267.0,0.0,1897.29,1096.29
ITEM-0010121,ORD-005265,PROD-0178,1,754.53,269.93,0.0,754.53,484.6
ITEM-0010122,ORD-005265,PROD-0119,2,12.67,5.51,0.0,25.34,14.32
ITEM-0010123,ORD-005266,PROD-0177,3,54.51,20.88,5.45,147.18,84.54
ITEM-0010124,ORD-005267,PROD-0196,2,104.53,69.4,0.0,209.06,70.26
ITEM-0010125,ORD-005267,PROD-0108,2,61.92,26.64,0.0,123.84,70.56
ITEM-0010126,ORD-005267,PROD-0067,1,1063.26,426.7,0.0,1063.26,636.56
ITEM-0010127,ORD-005267,PROD-0018,2,1904.94,701.56,0.0,3809.88,2406.76
ITEM-0010128,ORD-005267,PROD-0120,3,60.87,22.41,0.0,182.61,115.38
ITEM-0010129,ORD-005268,PROD-0061,3,263.42,168.98,52.68,632.22,125.28
ITEM-0010130,ORD-005268,PROD-0021,1,643.54,361.56,128.71,514.83,153.27
ITEM-0010131,ORD-005269,PROD-0070,3,451.91,321.17,22.6,1287.93,324.42
ITEM-0010132,ORD-005269,PROD-0025,3,62.17,24.46,3.11,177.18,103.8
ITEM-0010133,ORD-005269,PROD-0016,3,1106.41,602.49,55.32,3153.27,1345.8
ITEM-0010134,ORD-005269,PROD-0130,3,61.86,25.24,3.09,176.31,100.59
ITEM-0010135,ORD-005269,PROD-0161,2,272.47,114.77,13.62,517.7,288.16
ITEM-0010136,ORD-005270,PROD-0135,3,161.12,63.01,0.0,483.36,294.33
ITEM-0010137,ORD-005271,PROD-0166,1,146.75,66.19,14.68,132.07,65.88
ITEM-0010138,ORD-005271,PROD-0125,3,14.84,6.3,1.48,40.08,21.18
ITEM-0010139,ORD-005272,PROD-0138,2,312.0,114.25,0.0,624.0,395.5
ITEM-0010140,ORD-005273,PROD-0057,1,60.69,27.25,0.0,60.69,33.44
ITEM-0010141,ORD-005273,PROD-0079,3,177.26,73.51,0.0,531.78,311.25
ITEM-0010142,ORD-005274,PROD-0104,2,24.34,12.08,0.0,48.68,24.52
ITEM-0010143,ORD-005274,PROD-0026,1,275.21,110.98,0.0,275.21,164.23
ITEM-0010144,ORD-005274,PROD-0142,2,91.44,61.76,0.0,182.88,59.36
ITEM-0010145,ORD-005275,PROD-0131,2,235.16,118.91,0.0,470.32,232.5
ITEM-0010146,ORD-005275,PROD-0080,1,29.16,12.66,0.0,29.16,16.5
ITEM-0010147,ORD-005276,PROD-0090,1,483.59,254.08,0.0,483.59,229.51
ITEM-0010148,ORD-005277,PROD-0047,3,161.1,58.36,0.0,483.3,308.22
ITEM-0010149,ORD-005278,PROD-0065,1,989.99,433.0,0.0,989.99,556.99
ITEM-0010150,ORD-005279,PROD-0063,1,857.26,393.73,0.0,857.26,463.53
ITEM-0010151,ORD-005280,PROD-0074,3,948.75,408.83,94.88,2561.61,1335.12
ITEM-0010152,ORD-005280,PROD-0175,3,450.55,174.7,45.05,1216.5,692.4
ITEM-0010153,ORD-005281,PROD-0174,1,68.0,30.47,0.0,68.0,37.53
ITEM-0010154,ORD-005282,PROD-0081,3,926.79,338.8,0.0,2780.37,1763.97
ITEM-0010155,ORD-005282,PROD-0037,2,58.73,38.95,0.0,117.46,39.56
ITEM-0010156,ORD-005282,PROD-0077,1,734.34,321.57,0.0,734.34,412.77
ITEM-0010157,ORD-005282,PROD-0059,3,513.82,312.52,0.0,1541.46,603.9
ITEM-0010158,ORD-005283,PROD-0103,1,37.28,20.13,0.0,37.28,17.15
ITEM-0010159,ORD-005284,PROD-0131,3,235.16,118.91,0.0,705.48,348.75
ITEM-0010160,ORD-005285,PROD-0002,1,884.15,546.3,88.42,795.73,249.43
ITEM-0010161,ORD-005286,PROD-0021,2,643.54,361.56,0.0,1287.08,563.96
ITEM-0010162,ORD-005286,PROD-0126,1,107.32,41.55,0.0,107.32,65.77
ITEM-0010163,ORD-005286,PROD-0015,1,133.28,49.86,0.0,133.28,83.42
ITEM-0010164,ORD-005287,PROD-0142,3,91.44,61.76,4.57,260.61,75.33
ITEM-0010165,ORD-005287,PROD-0053,1,802.15,325.25,40.11,762.04,436.79
ITEM-0010166,ORD-005287,PROD-0139,1,157.34,77.59,7.87,149.47,71.88
ITEM-0010167,ORD-005287,PROD-0119,3,12.67,5.51,0.63,36.12,19.59
ITEM-0010168,ORD-005288,PROD-0149,1,268.33,98.43,0.0,268.33,169.9
ITEM-0010169,ORD-005289,PROD-0121,1,36.65,15.93,0.0,36.65,20.72
ITEM-0010170,ORD-005290,PROD-0193,3,120.92,44.83,0.0,362.76,228.27
ITEM-0010171,ORD-005291,PROD-0003,2,184.71,70.7,0.0,369.42,228.02
ITEM-0010172,ORD-005292,PROD-0010,3,1052.31,472.02,0.0,3156.93,1740.87
ITEM-0010173,ORD-005293,PROD-0070,2,451.91,321.17,0.0,903.82,261.48
ITEM-0010174,ORD-005293,PROD-0177,2,54.51,20.88,0.0,109.02,67.26
ITEM-0010175,ORD-005294,PROD-0003,3,184.71,70.7,0.0,554.13,342.03
ITEM-0010176,ORD-005294,PROD-0140,2,99.89,42.66,0.0,199.78,114.46
ITEM-0010177,ORD-005295,PROD-0086,2,548.14,202.22,27.41,1041.46,637.02
ITEM-0010178,ORD-005296,PROD-0050,1,115.4,78.39,0.0,115.4,37.01
ITEM-0010179,ORD-005297,PROD-0047,3,161.1,58.36,16.11,434.97,259.89
ITEM-0010180,ORD-005297,PROD-0030,1,258.42,97.81,25.84,232.58,134.77
ITEM-0010181,ORD-005298,PROD-0190,1,323.87,121.49,0.0,323.87,202.38
ITEM-0010182,ORD-005298,PROD-0122,3,57.35,21.1,0.0,172.05,108.75
ITEM-0010183,ORD-005299,PROD-0091,2,740.3,292.13,0.0,1480.6,896.34
ITEM-0010184,ORD-005299,PROD-0119,1,12.67,5.51,0.0,12.67,7.16
ITEM-0010185,ORD-005300,PROD-0092,1,696.36,329.11,0.0,696.36,367.25
ITEM-0010186,ORD-005300,PROD-0018,2,1904.94,701.56,0.0,3809.88,2406.76
ITEM-0010187,ORD-005300,PROD-0074,1,948.75,408.83,0.0,948.75,539.92
ITEM-0010188,ORD-005301,PROD-0176,3,256.96,129.73,0.0,770.88,381.69
ITEM-0010189,ORD-005301,PROD-0104,1,24.34,12.08,0.0,24.34,12.26
ITEM-0010190,ORD-005302,PROD-0158,3,255.14,174.7,0.0,765.42,241.32
ITEM-0010191,ORD-005303,PROD-0095,2,210.91,137.71,0.0,421.82,146.4
ITEM-0010192,ORD-005304,PROD-0071,3,632.43,267.0,0.0,1897.29,1096.29
ITEM-0010193,ORD-005305,PROD-0098,3,44.14,17.3,4.41,119.19,67.29
ITEM-0010194,ORD-005305,PROD-0004,1,918.1,642.56,91.81,826.29,183.73
ITEM-0010195,ORD-005306,PROD-0127,3,177.0,98.63,0.0,531.0,235.11
ITEM-0010196,ORD-005307,PROD-0104,3,24.34,12.08,1.22,69.36,33.12
ITEM-0010197,ORD-005307,PROD-0167,2,487.98,175.49,24.4,927.16,576.18
ITEM-0010198,ORD-005307,PROD-0191,2,353.82,141.69,17.69,672.26,388.88
ITEM-0010199,ORD-005308,PROD-0137,2,166.68,109.1,16.67,300.02,81.82
ITEM-0010200,ORD-005308,PROD-0037,3,58.73,38.95,5.87,158.58,41.73
ITEM-0010201,ORD-005309,PROD-0051,3,757.84,436.7,0.0,2273.52,963.42
ITEM-0010202,ORD-005309,PROD-0027,1,90.01,57.62,0.0,90.01,32.39
ITEM-0010203,ORD-005310,PROD-0164,1,327.47,160.69,0.0,327.47,166.78
ITEM-0010204,ORD-005311,PROD-0075,3,99.97,52.21,0.0,299.91,143.28
